"order_id","product_id","name"
"816","4","Vitamin tổng hợp cho mèo"
"816","5","Thuốc tẩy giun cho mèo"
"817","4","Vitamin tổng hợp cho mèo"
"817","6","Sữa tắm cho mèo"
"818","1","Hạt mèo Whiskas 1kg"
"818","2","Pate mèo cá ngừ"
"819","1","Hạt mèo Whiskas 1kg"
"819","2","Pate mèo cá ngừ"
"819","3","Cát vệ sinh mèo 10L"
"820","4","Vitamin tổng hợp cho mèo"
"820","5","Thuốc tẩy giun cho mèo"
"821","1","Hạt mèo Whiskas 1kg"
"821","2","Pate mèo cá ngừ"
"822","12","Thuốc tiêu chảy cho chó"
"823","1","Hạt mèo Whiskas 1kg"
"823","2","Pate mèo cá ngừ"
"823","3","Cát vệ sinh mèo 10L"
"824","4","Vitamin tổng hợp cho mèo"
"824","5","Thuốc tẩy giun cho mèo"
"824","6","Sữa tắm cho mèo"
"825","4","Vitamin tổng hợp cho mèo"
"825","5","Thuốc tẩy giun cho mèo"
"825","6","Sữa tắm cho mèo"
"826","12","Thuốc tiêu chảy cho chó"
"826","19","Lồng vận chuyển thú cưng"
"827","1","Hạt mèo Whiskas 1kg"
"827","2","Pate mèo cá ngừ"
"828","17","Bình sữa cho thú con"
"829","4","Vitamin tổng hợp cho mèo"
"829","5","Thuốc tẩy giun cho mèo"
"829","6","Sữa tắm cho mèo"
"830","4","Vitamin tổng hợp cho mèo"
"830","5","Thuốc tẩy giun cho mèo"
"831","1","Hạt mèo Whiskas 1kg"
"831","2","Pate mèo cá ngừ"
"831","3","Cát vệ sinh mèo 10L"
"832","4","Vitamin tổng hợp cho mèo"
"832","5","Thuốc tẩy giun cho mèo"
"833","1","Hạt mèo Whiskas 1kg"
"833","2","Pate mèo cá ngừ"
"833","3","Cát vệ sinh mèo 10L"
"834","4","Vitamin tổng hợp cho mèo"
"835","1","Hạt mèo Whiskas 1kg"
"835","2","Pate mèo cá ngừ"
"835","3","Cát vệ sinh mèo 10L"
"836","4","Vitamin tổng hợp cho mèo"
"836","6","Sữa tắm cho mèo"
"837","17","Bình sữa cho thú con"
"837","8","Hạt chó Pedigree 3kg"
"837","11","Vitamin tăng đề kháng cho chó"
"838","1","Hạt mèo Whiskas 1kg"
"838","2","Pate mèo cá ngừ"
"839","4","Vitamin tổng hợp cho mèo"
"839","5","Thuốc tẩy giun cho mèo"
"839","6","Sữa tắm cho mèo"
"840","19","Lồng vận chuyển thú cưng"
"841","4","Vitamin tổng hợp cho mèo"
"842","4","Vitamin tổng hợp cho mèo"
"843","4","Vitamin tổng hợp cho mèo"
"843","5","Thuốc tẩy giun cho mèo"
"843","6","Sữa tắm cho mèo"
"844","19","Lồng vận chuyển thú cưng"
"844","20","Bát ăn inox cho chó mèo"
"845","1","Hạt mèo Whiskas 1kg"
"845","2","Pate mèo cá ngừ"
"845","3","Cát vệ sinh mèo 10L"
"846","1","Hạt mèo Whiskas 1kg"
"846","2","Pate mèo cá ngừ"
"846","3","Cát vệ sinh mèo 10L"
"847","4","Vitamin tổng hợp cho mèo"
"848","4","Vitamin tổng hợp cho mèo"
"849","4","Vitamin tổng hợp cho mèo"
"849","5","Thuốc tẩy giun cho mèo"
"850","4","Vitamin tổng hợp cho mèo"
"850","5","Thuốc tẩy giun cho mèo"
"851","1","Hạt mèo Whiskas 1kg"
"851","2","Pate mèo cá ngừ"
"852","4","Vitamin tổng hợp cho mèo"
"852","5","Thuốc tẩy giun cho mèo"
"852","6","Sữa tắm cho mèo"
"853","19","Lồng vận chuyển thú cưng"
"854","1","Hạt mèo Whiskas 1kg"
"854","2","Pate mèo cá ngừ"
"854","3","Cát vệ sinh mèo 10L"
"855","12","Thuốc tiêu chảy cho chó"
"856","4","Vitamin tổng hợp cho mèo"
"856","5","Thuốc tẩy giun cho mèo"
"856","6","Sữa tắm cho mèo"
"857","13","Sữa tắm cho chó"
"858","4","Vitamin tổng hợp cho mèo"
"858","5","Thuốc tẩy giun cho mèo"
"859","4","Vitamin tổng hợp cho mèo"
"859","5","Thuốc tẩy giun cho mèo"
"859","6","Sữa tắm cho mèo"
"860","14","Vòng cổ chống ve rận cho chó"
"861","1","Hạt mèo Whiskas 1kg"
"861","2","Pate mèo cá ngừ"
"862","1","Hạt mèo Whiskas 1kg"
"862","2","Pate mèo cá ngừ"
"862","3","Cát vệ sinh mèo 10L"
"863","13","Sữa tắm cho chó"
"863","12","Thuốc tiêu chảy cho chó"
"864","4","Vitamin tổng hợp cho mèo"
"864","5","Thuốc tẩy giun cho mèo"
"865","4","Vitamin tổng hợp cho mèo"
"865","5","Thuốc tẩy giun cho mèo"
"865","6","Sữa tắm cho mèo"
"866","4","Vitamin tổng hợp cho mèo"
"866","5","Thuốc tẩy giun cho mèo"
"867","4","Vitamin tổng hợp cho mèo"
"867","5","Thuốc tẩy giun cho mèo"
"868","15","Thuốc nhỏ mắt thú cưng"
"868","8","Hạt chó Pedigree 3kg"
"869","4","Vitamin tổng hợp cho mèo"
"869","5","Thuốc tẩy giun cho mèo"
"870","4","Vitamin tổng hợp cho mèo"
"870","5","Thuốc tẩy giun cho mèo"
"871","1","Hạt mèo Whiskas 1kg"
"871","2","Pate mèo cá ngừ"
"871","3","Cát vệ sinh mèo 10L"
"872","1","Hạt mèo Whiskas 1kg"
"872","2","Pate mèo cá ngừ"
"872","3","Cát vệ sinh mèo 10L"
"873","1","Hạt mèo Whiskas 1kg"
"873","2","Pate mèo cá ngừ"
"873","3","Cát vệ sinh mèo 10L"
"874","8","Hạt chó Pedigree 3kg"
"874","10","Xương gặm sạch răng cho chó"
"875","1","Hạt mèo Whiskas 1kg"
"875","2","Pate mèo cá ngừ"
"875","3","Cát vệ sinh mèo 10L"
"876","1","Hạt mèo Whiskas 1kg"
"876","2","Pate mèo cá ngừ"
"876","3","Cát vệ sinh mèo 10L"
"877","1","Hạt mèo Whiskas 1kg"
"877","2","Pate mèo cá ngừ"
"877","3","Cát vệ sinh mèo 10L"
"878","1","Hạt mèo Whiskas 1kg"
"878","2","Pate mèo cá ngừ"
"878","3","Cát vệ sinh mèo 10L"
"879","1","Hạt mèo Whiskas 1kg"
"879","2","Pate mèo cá ngừ"
"879","3","Cát vệ sinh mèo 10L"
"880","10","Xương gặm sạch răng cho chó"
"881","1","Hạt mèo Whiskas 1kg"
"881","2","Pate mèo cá ngừ"
"881","3","Cát vệ sinh mèo 10L"
"882","4","Vitamin tổng hợp cho mèo"
"882","5","Thuốc tẩy giun cho mèo"
"882","6","Sữa tắm cho mèo"
"883","1","Hạt mèo Whiskas 1kg"
"883","2","Pate mèo cá ngừ"
"883","3","Cát vệ sinh mèo 10L"
"884","4","Vitamin tổng hợp cho mèo"
"884","5","Thuốc tẩy giun cho mèo"
"884","6","Sữa tắm cho mèo"
"885","4","Vitamin tổng hợp cho mèo"
"885","5","Thuốc tẩy giun cho mèo"
"885","6","Sữa tắm cho mèo"
"886","1","Hạt mèo Whiskas 1kg"
"886","2","Pate mèo cá ngừ"
"887","19","Lồng vận chuyển thú cưng"
"888","1","Hạt mèo Whiskas 1kg"
"888","2","Pate mèo cá ngừ"
"888","3","Cát vệ sinh mèo 10L"
"889","4","Vitamin tổng hợp cho mèo"
"889","5","Thuốc tẩy giun cho mèo"
"890","11","Vitamin tăng đề kháng cho chó"
"890","10","Xương gặm sạch răng cho chó"
"890","7","Đồ chơi chuột giả cho mèo"
"891","4","Vitamin tổng hợp cho mèo"
"891","5","Thuốc tẩy giun cho mèo"
"891","6","Sữa tắm cho mèo"
"892","1","Hạt mèo Whiskas 1kg"
"892","2","Pate mèo cá ngừ"
"892","3","Cát vệ sinh mèo 10L"
"893","1","Hạt mèo Whiskas 1kg"
"893","2","Pate mèo cá ngừ"
"894","1","Hạt mèo Whiskas 1kg"
"894","2","Pate mèo cá ngừ"
"894","3","Cát vệ sinh mèo 10L"
"895","4","Vitamin tổng hợp cho mèo"
"896","14","Vòng cổ chống ve rận cho chó"
"897","17","Bình sữa cho thú con"
"897","18","Khăn ướt vệ sinh thú cưng"
"898","1","Hạt mèo Whiskas 1kg"
"898","2","Pate mèo cá ngừ"
"898","3","Cát vệ sinh mèo 10L"
"899","1","Hạt mèo Whiskas 1kg"
"899","2","Pate mèo cá ngừ"
"899","3","Cát vệ sinh mèo 10L"
"900","4","Vitamin tổng hợp cho mèo"
"900","5","Thuốc tẩy giun cho mèo"
"901","4","Vitamin tổng hợp cho mèo"
"902","1","Hạt mèo Whiskas 1kg"
"902","2","Pate mèo cá ngừ"
"902","3","Cát vệ sinh mèo 10L"
"903","4","Vitamin tổng hợp cho mèo"
"903","5","Thuốc tẩy giun cho mèo"
"904","4","Vitamin tổng hợp cho mèo"
"905","1","Hạt mèo Whiskas 1kg"
"905","2","Pate mèo cá ngừ"
"905","3","Cát vệ sinh mèo 10L"
"906","4","Vitamin tổng hợp cho mèo"
"906","5","Thuốc tẩy giun cho mèo"
"907","12","Thuốc tiêu chảy cho chó"
"908","9","Pate chó vị bò"
"908","18","Khăn ướt vệ sinh thú cưng"
"908","12","Thuốc tiêu chảy cho chó"
"909","4","Vitamin tổng hợp cho mèo"
"909","5","Thuốc tẩy giun cho mèo"
"910","11","Vitamin tăng đề kháng cho chó"
"910","15","Thuốc nhỏ mắt thú cưng"
"911","1","Hạt mèo Whiskas 1kg"
"911","2","Pate mèo cá ngừ"
"911","3","Cát vệ sinh mèo 10L"
"912","4","Vitamin tổng hợp cho mèo"
"912","5","Thuốc tẩy giun cho mèo"
"913","4","Vitamin tổng hợp cho mèo"
"913","5","Thuốc tẩy giun cho mèo"
"913","6","Sữa tắm cho mèo"
"914","4","Vitamin tổng hợp cho mèo"
"914","5","Thuốc tẩy giun cho mèo"
"915","4","Vitamin tổng hợp cho mèo"
"915","5","Thuốc tẩy giun cho mèo"
"916","7","Đồ chơi chuột giả cho mèo"
"917","1","Hạt mèo Whiskas 1kg"
"917","2","Pate mèo cá ngừ"
"918","20","Bát ăn inox cho chó mèo"
"918","9","Pate chó vị bò"
"918","18","Khăn ướt vệ sinh thú cưng"
"919","4","Vitamin tổng hợp cho mèo"
"919","5","Thuốc tẩy giun cho mèo"
"919","6","Sữa tắm cho mèo"
"920","1","Hạt mèo Whiskas 1kg"
"920","2","Pate mèo cá ngừ"
"920","3","Cát vệ sinh mèo 10L"
"921","1","Hạt mèo Whiskas 1kg"
"921","2","Pate mèo cá ngừ"
"921","3","Cát vệ sinh mèo 10L"
"922","4","Vitamin tổng hợp cho mèo"
"922","5","Thuốc tẩy giun cho mèo"
"923","4","Vitamin tổng hợp cho mèo"
"923","5","Thuốc tẩy giun cho mèo"
"924","1","Hạt mèo Whiskas 1kg"
"924","2","Pate mèo cá ngừ"
"924","3","Cát vệ sinh mèo 10L"
"925","4","Vitamin tổng hợp cho mèo"
"925","5","Thuốc tẩy giun cho mèo"
"926","1","Hạt mèo Whiskas 1kg"
"926","2","Pate mèo cá ngừ"
"926","3","Cát vệ sinh mèo 10L"
"927","1","Hạt mèo Whiskas 1kg"
"927","2","Pate mèo cá ngừ"
"927","3","Cát vệ sinh mèo 10L"
"928","4","Vitamin tổng hợp cho mèo"
"929","1","Hạt mèo Whiskas 1kg"
"929","2","Pate mèo cá ngừ"
"929","3","Cát vệ sinh mèo 10L"
"930","11","Vitamin tăng đề kháng cho chó"
"931","4","Vitamin tổng hợp cho mèo"
"931","6","Sữa tắm cho mèo"
"932","4","Vitamin tổng hợp cho mèo"
"932","5","Thuốc tẩy giun cho mèo"
"933","4","Vitamin tổng hợp cho mèo"
"933","5","Thuốc tẩy giun cho mèo"
"933","6","Sữa tắm cho mèo"
"934","1","Hạt mèo Whiskas 1kg"
"934","2","Pate mèo cá ngừ"
"934","3","Cát vệ sinh mèo 10L"
"935","1","Hạt mèo Whiskas 1kg"
"935","2","Pate mèo cá ngừ"
"935","3","Cát vệ sinh mèo 10L"
"936","12","Thuốc tiêu chảy cho chó"
"936","11","Vitamin tăng đề kháng cho chó"
"937","1","Hạt mèo Whiskas 1kg"
"937","2","Pate mèo cá ngừ"
"937","3","Cát vệ sinh mèo 10L"
"938","1","Hạt mèo Whiskas 1kg"
"938","2","Pate mèo cá ngừ"
"938","3","Cát vệ sinh mèo 10L"
"939","1","Hạt mèo Whiskas 1kg"
"939","2","Pate mèo cá ngừ"
"939","3","Cát vệ sinh mèo 10L"
"940","4","Vitamin tổng hợp cho mèo"
"940","6","Sữa tắm cho mèo"
"941","4","Vitamin tổng hợp cho mèo"
"941","5","Thuốc tẩy giun cho mèo"
"942","1","Hạt mèo Whiskas 1kg"
"942","2","Pate mèo cá ngừ"
"942","3","Cát vệ sinh mèo 10L"
"943","1","Hạt mèo Whiskas 1kg"
"943","2","Pate mèo cá ngừ"
"943","3","Cát vệ sinh mèo 10L"
"944","1","Hạt mèo Whiskas 1kg"
"944","2","Pate mèo cá ngừ"
"945","4","Vitamin tổng hợp cho mèo"
"945","5","Thuốc tẩy giun cho mèo"
"945","6","Sữa tắm cho mèo"
"946","14","Vòng cổ chống ve rận cho chó"
"946","15","Thuốc nhỏ mắt thú cưng"
"947","19","Lồng vận chuyển thú cưng"
"948","1","Hạt mèo Whiskas 1kg"
"948","2","Pate mèo cá ngừ"
"948","3","Cát vệ sinh mèo 10L"
"949","13","Sữa tắm cho chó"
"949","15","Thuốc nhỏ mắt thú cưng"
"950","1","Hạt mèo Whiskas 1kg"
"950","2","Pate mèo cá ngừ"
"950","3","Cát vệ sinh mèo 10L"
"951","4","Vitamin tổng hợp cho mèo"
"951","5","Thuốc tẩy giun cho mèo"
"951","6","Sữa tắm cho mèo"
"952","17","Bình sữa cho thú con"
"953","1","Hạt mèo Whiskas 1kg"
"953","2","Pate mèo cá ngừ"
"953","3","Cát vệ sinh mèo 10L"
"954","1","Hạt mèo Whiskas 1kg"
"954","2","Pate mèo cá ngừ"
"954","3","Cát vệ sinh mèo 10L"
"955","4","Vitamin tổng hợp cho mèo"
"955","5","Thuốc tẩy giun cho mèo"
"956","18","Khăn ướt vệ sinh thú cưng"
"956","15","Thuốc nhỏ mắt thú cưng"
"957","1","Hạt mèo Whiskas 1kg"
"957","2","Pate mèo cá ngừ"
"957","3","Cát vệ sinh mèo 10L"
"958","17","Bình sữa cho thú con"
"958","19","Lồng vận chuyển thú cưng"
"959","4","Vitamin tổng hợp cho mèo"
"959","5","Thuốc tẩy giun cho mèo"
"960","4","Vitamin tổng hợp cho mèo"
"960","5","Thuốc tẩy giun cho mèo"
"960","6","Sữa tắm cho mèo"
"961","13","Sữa tắm cho chó"
"962","4","Vitamin tổng hợp cho mèo"
"962","5","Thuốc tẩy giun cho mèo"
"962","6","Sữa tắm cho mèo"
"963","15","Thuốc nhỏ mắt thú cưng"
"964","20","Bát ăn inox cho chó mèo"
"964","18","Khăn ướt vệ sinh thú cưng"
"965","20","Bát ăn inox cho chó mèo"
"965","18","Khăn ướt vệ sinh thú cưng"
"965","12","Thuốc tiêu chảy cho chó"
"966","4","Vitamin tổng hợp cho mèo"
"966","5","Thuốc tẩy giun cho mèo"
"967","1","Hạt mèo Whiskas 1kg"
"967","2","Pate mèo cá ngừ"
"967","3","Cát vệ sinh mèo 10L"
"968","13","Sữa tắm cho chó"
"968","17","Bình sữa cho thú con"
"969","1","Hạt mèo Whiskas 1kg"
"969","2","Pate mèo cá ngừ"
"970","20","Bát ăn inox cho chó mèo"
"971","9","Pate chó vị bò"
"971","17","Bình sữa cho thú con"
"972","9","Pate chó vị bò"
"973","4","Vitamin tổng hợp cho mèo"
"973","5","Thuốc tẩy giun cho mèo"
"973","6","Sữa tắm cho mèo"
"974","1","Hạt mèo Whiskas 1kg"
"974","2","Pate mèo cá ngừ"
"975","1","Hạt mèo Whiskas 1kg"
"975","2","Pate mèo cá ngừ"
"975","3","Cát vệ sinh mèo 10L"
"976","4","Vitamin tổng hợp cho mèo"
"976","5","Thuốc tẩy giun cho mèo"
"976","6","Sữa tắm cho mèo"
"977","1","Hạt mèo Whiskas 1kg"
"977","2","Pate mèo cá ngừ"
"977","3","Cát vệ sinh mèo 10L"
"978","1","Hạt mèo Whiskas 1kg"
"978","2","Pate mèo cá ngừ"
"979","1","Hạt mèo Whiskas 1kg"
"979","2","Pate mèo cá ngừ"
"979","3","Cát vệ sinh mèo 10L"
"980","19","Lồng vận chuyển thú cưng"
"981","1","Hạt mèo Whiskas 1kg"
"981","2","Pate mèo cá ngừ"
"981","3","Cát vệ sinh mèo 10L"
"982","4","Vitamin tổng hợp cho mèo"
"982","5","Thuốc tẩy giun cho mèo"
"982","6","Sữa tắm cho mèo"
"983","1","Hạt mèo Whiskas 1kg"
"983","2","Pate mèo cá ngừ"
"984","11","Vitamin tăng đề kháng cho chó"
"985","16","Men tiêu hóa thú cưng"
"986","4","Vitamin tổng hợp cho mèo"
"986","5","Thuốc tẩy giun cho mèo"
"986","6","Sữa tắm cho mèo"
"987","1","Hạt mèo Whiskas 1kg"
"987","2","Pate mèo cá ngừ"
"987","3","Cát vệ sinh mèo 10L"
"988","4","Vitamin tổng hợp cho mèo"
"988","5","Thuốc tẩy giun cho mèo"
"989","1","Hạt mèo Whiskas 1kg"
"989","2","Pate mèo cá ngừ"
"990","1","Hạt mèo Whiskas 1kg"
"990","2","Pate mèo cá ngừ"
"990","3","Cát vệ sinh mèo 10L"
"991","4","Vitamin tổng hợp cho mèo"
"991","5","Thuốc tẩy giun cho mèo"
"992","1","Hạt mèo Whiskas 1kg"
"992","2","Pate mèo cá ngừ"
"992","3","Cát vệ sinh mèo 10L"
"993","4","Vitamin tổng hợp cho mèo"
"993","5","Thuốc tẩy giun cho mèo"
"993","6","Sữa tắm cho mèo"
"994","1","Hạt mèo Whiskas 1kg"
"994","2","Pate mèo cá ngừ"
"995","1","Hạt mèo Whiskas 1kg"
"995","2","Pate mèo cá ngừ"
"996","4","Vitamin tổng hợp cho mèo"
"996","5","Thuốc tẩy giun cho mèo"
"997","1","Hạt mèo Whiskas 1kg"
"997","2","Pate mèo cá ngừ"
"997","3","Cát vệ sinh mèo 10L"
"998","1","Hạt mèo Whiskas 1kg"
"998","2","Pate mèo cá ngừ"
"999","1","Hạt mèo Whiskas 1kg"
"999","2","Pate mèo cá ngừ"
"1000","1","Hạt mèo Whiskas 1kg"
"1000","2","Pate mèo cá ngừ"
"1000","3","Cát vệ sinh mèo 10L"
"1001","4","Vitamin tổng hợp cho mèo"
"1001","5","Thuốc tẩy giun cho mèo"
"1001","6","Sữa tắm cho mèo"
"1002","20","Bát ăn inox cho chó mèo"
"1003","4","Vitamin tổng hợp cho mèo"
"1004","4","Vitamin tổng hợp cho mèo"
"1005","2","Pate mèo cá ngừ"
"1006","2","Pate mèo cá ngừ"
"1007","2","Pate mèo cá ngừ"
"1008","4","Vitamin tổng hợp cho mèo"
"1009","4","Vitamin tổng hợp cho mèo"
